words@dir1953f	@dir1953f	131.876	132.33	переехала
words@dir1953f	@dir1953f	132.33	132.438	в
words@dir1953f	@dir1953f	132.438	133.384	Москву
words@dir1953f	@dir1953f	133.384	133.884	э
words@dir1953f	@dir1953f	133.884	134.384	мне
words@dir1953f	@dir1953f	134.384	134.884	вдруг
words@dir1953f	@dir1953f	134.884	135.384	позвонили
words@dir1953f	@dir1953f	135.384	136.119	эээ
words@dir1953f	@dir1953f	136.119	136.384	из
words@dir1953f	@dir1953f	136.384	136.761	редакции
words@dir1953f	@dir1953f	136.761	137.018	юношеской
words@dir1953f	@dir1953f	137.018	137.276	и
words@dir1953f	@dir1953f	137.276	137.784	сказали
words@dir1953f	@dir1953f	137.784	138.099	Дина
words@dir1953f	@dir1953f	138.099	138.414	Ильинична
words@dir1953f	@dir1953f	138.414	138.73	вот
words@dir1953f	@dir1953f	138.73	139.046	вы
words@dir1953f	@dir1953f	139.046	139.33	знаете
words@dir1953f	@dir1953f	139.33	139.614	/
words@dir1953f	@dir1953f	139.614	139.899	Дина
words@dir1953f	@dir1953f	139.899	140.038	тогда
words@dir1953f	@dir1953f	140.038	140.199	ещё
words@dir1953f	@dir1953f	140.199	140.484	сказали
words@dir1953f	@dir1953f	140.484	140.607	я
words@dir1953f	@dir1953f	140.607	140.853	ещё
words@dir1953f	@dir1953f	140.853	141.092	тогда
words@dir1953f	@dir1953f	141.092	141.276	не
words@dir1953f	@dir1953f	141.276	141.546	была
words@dir1953f	@dir1953f	141.546	141.808	Ильинична
words@dir1953f	@dir1953f	141.808	142.07	/
words@dir1953f	@dir1953f	142.07	143.084	эммм
words@dir1953f	@dir1953f	143.084	143.676	Дина
words@dir1953f	@dir1953f	143.676	143.984	э
words@dir1953f	@dir1953f	143.984	144.184	вы
words@dir1953f	@dir1953f	144.184	144.615	знаете
words@dir1953f	@dir1953f	144.615	144.915	вот
words@dir1953f	@dir1953f	144.915	145.049	ваше
words@dir1953f	@dir1953f	145.049	145.184	/
words@dir1953f	@dir1953f	145.184	145.361	вот
words@dir1953f	@dir1953f	145.361	145.53	в
words@dir1953f	@dir1953f	145.53	145.907	журнале
words@dir1953f	@dir1953f	145.907	146.284	Юность
words@dir1953f	@dir1953f	146.284	146.768	опубликован
words@dir1953f	@dir1953f	146.768	146.984	ваш
words@dir1953f	@dir1953f	146.984	147.407	рассказ
words@dir1953f	@dir1953f	147.407	148.007	Возвращение
words@dir1953f	@dir1953f	148.007	148.192	к
words@dir1953f	@dir1953f	148.192	148.937	пройденному
words@dir1953f	@dir1953f	148.937	149.023	и
words@dir1953f	@dir1953f	149.023	149.199	мы
words@dir1953f	@dir1953f	149.199	149.407	бы
words@dir1953f	@dir1953f	149.407	149.618	хотели
words@dir1953f	@dir1953f	149.618	149.83	/
words@dir1953f	@dir1953f	149.83	149.992	не
words@dir1953f	@dir1953f	149.992	150.207	могли
words@dir1953f	@dir1953f	150.207	150.346	бы
words@dir1953f	@dir1953f	150.346	150.569	вы
words@dir1953f	@dir1953f	150.569	150.846	сделать
words@dir1953f	@dir1953f	150.846	151.215	радио
words@dir1953f	@dir1953f	151.215	152.066	эээ
words@dir1953f	@dir1953f	152.066	152.417	спектакль
words@dir1953f	@dir1953f	152.417	152.769	не
words@dir1953f	@dir1953f	152.769	153.053	могли
words@dir1953f	@dir1953f	153.053	153.292	бы
words@dir1953f	@dir1953f	153.292	153.515	вы
words@dir1953f	@dir1953f	153.515	154.084	э
words@dir1953f	@dir1953f	154.084	154.615	сделать
words@dir1953f	@dir1953f	154.615	156.009	радиоинсценировку
words@dir1953f	@dir1953f	156.009	156.184	/
words@dir1953f	@dir1953f	156.184	156.492	и
words@dir1953f	@dir1953f	156.492	156.646	я
words@dir1953f	@dir1953f	156.646	157.424	сделала
words@dir1953f	@dir1953f	157.424	157.561	//
words@dir1953f	@dir1953f	157.669	158.292	и
words@dir1953f	@dir1953f	158.292	159.353	играла
words@dir1953f	@dir1953f	159.353	159.623	Лия
words@dir1953f	@dir1953f	159.623	160.876	Ахеджакова
words@dir1953f	@dir1953f	160.876	161.353	девочку
words@dir1953f	@dir1953f	161.353	161.929	да
words@dir1953f	@dir1953f	161.929	162.092	/
words@dir1953f	@dir1953f	162.092	162.207	и
words@dir1953f	@dir1953f	162.207	162.692	играл
words@dir1953f	@dir1953f	162.692	163.114	Ширвиндт
words@dir1953f	@dir1953f	163.114	163.269	/
words@dir1953f	@dir1953f	163.269	163.584	и
words@dir1953f	@dir1953f	163.584	163.999	играл
words@dir1953f	@dir1953f	163.999	164.507	по-моему
words@dir1953f	@dir1953f	164.507	165.064	Табаков
words@dir1953f	@dir1953f	165.064	165.276	/
words@dir1953f	@dir1953f	165.276	165.576	это
words@dir1953f	@dir1953f	165.576	165.799	был
words@dir1953f	@dir1953f	165.799	166.423	совершенно
words@dir1953f	@dir1953f	166.423	166.961	замечательный
words@dir1953f	@dir1953f	166.961	167.584	радиоспектакль
words@dir1953f	@dir1953f	167.584	167.753	по
words@dir1953f	@dir1953f	167.753	168.084	этому
words@dir1953f	@dir1953f	168.084	168.761	рассказу
words@dir1953f	@dir1953f	168.761	169.953	настолько
words@dir1953f	@dir1953f	169.953	170.253	что
words@dir1953f	@dir1953f	170.253	171.015	мама
words@dir1953f	@dir1953f	171.015	172.107	Лии
words@dir1953f	@dir1953f	172.107	172.661	Ахеджаковой
words@dir1953f	@dir1953f	172.661	173.284	позвонила
words@dir1953f	@dir1953f	173.284	173.484	ей
words@dir1953f	@dir1953f	173.484	173.707	откуда-то
words@dir1953f	@dir1953f	173.707	173.953	из
words@dir1953f	@dir1953f	173.953	174.461	Майкопа
words@dir1953f	@dir1953f	174.461	174.715	или
words@dir1953f	@dir1953f	174.715	175.284	откуда-то
words@dir1953f	@dir1953f	175.284	175.576	из
words@dir1953f	@dir1953f	175.576	175.915	дома
words@dir1953f	@dir1953f	175.915	176.092	и
words@dir1953f	@dir1953f	176.092	176.211	сказала
words@dir1953f	@dir1953f	176.211	176.33	/
words@dir1953f	@dir1953f	176.33	177.03	Лиечка
words@dir1953f	@dir1953f	177.03	177.215	а
words@dir1953f	@dir1953f	177.215	177.769	вот
words@dir1953f	@dir1953f	177.769	177.946	ты
words@dir1953f	@dir1953f	177.946	178.684	рассказывала
words@dir1953f	@dir1953f	178.684	178.838	по
words@dir1953f	@dir1953f	178.838	179.261	радио
words@dir1953f	@dir1953f	179.261	179.599	про
words@dir1953f	@dir1953f	179.599	179.792	вот
words@dir1953f	@dir1953f	179.792	180.038	этот
words@dir1953f	@dir1953f	180.038	180.299	твой
words@dir1953f	@dir1953f	180.299	180.915	случай
words@dir1953f	@dir1953f	180.915	181.176	в
words@dir1953f	@dir1953f	181.176	181.923	жизни
words@dir1953f	@dir1953f	181.923	182.369	а
words@dir1953f	@dir1953f	182.369	182.538	я
words@dir1953f	@dir1953f	182.538	182.961	не
words@dir1953f	@dir1953f	182.961	183.33	помню
words@dir1953f	@dir1953f	183.33	183.699	этого
words@dir1953f	@dir1953f	183.699	183.887	совершенно
words@dir1953f	@dir1953f	183.887	184.076	/
words@dir1953f	@dir1953f	184.076	184.438	когда
words@dir1953f	@dir1953f	184.438	184.715	это
words@dir1953f	@dir1953f	184.715	184.819	было
words@dir1953f	@dir1953f	184.819	184.923	/
words@dir1953f	@dir1953f	184.923	185.215	она
words@dir1953f	@dir1953f	185.215	185.442	сказала
words@dir1953f	@dir1953f	185.442	185.669	/
words@dir1953f	@dir1953f	185.669	185.953	мам
words@dir1953f	@dir1953f	185.953	186.184	ну
words@dir1953f	@dir1953f	186.184	186.384	бог
words@dir1953f	@dir1953f	186.384	186.476	с
words@dir1953f	@dir1953f	186.476	186.766	тобой
words@dir1953f	@dir1953f	186.766	187.056	это
words@dir1953f	@dir1953f	187.056	187.346	радиоспектакль
words@dir1953f	@dir1953f	187.346	187.636	/
words@dir1953f	@dir1953f	187.636	187.926	это
words@dir1953f	@dir1953f	187.926	188.216	рассказ
words@dir1953f	@dir1953f	188.216	188.506	писательницы
words@dir1953f	@dir1953f	188.506	188.796	такой
words@dir1953f	@dir1953f	188.796	189.092	//
words@dir1953f	@dir1953f	210.221	210.461	я
words@dir1953f	@dir1953f	210.461	211.025	чудовищно
words@dir1953f	@dir1953f	211.025	211.223	к
words@dir1953f	@dir1953f	211.223	211.615	этому
words@dir1953f	@dir1953f	211.615	211.776	отношусь
words@dir1953f	@dir1953f	211.776	211.938	/
words@dir1953f	@dir1953f	211.938	212.284	чудовищно
words@dir1953f	@dir1953f	212.284	212.661	совершенно
words@dir1953f	@dir1953f	212.661	213.038	//
words@dir1953f	@dir1953f	213.046	213.169	я
words@dir1953f	@dir1953f	213.169	213.292	/
words@dir1953f	@dir1953f	213.292	213.561	вы
words@dir1953f	@dir1953f	213.561	214.176	знаете
words@dir1953f	@dir1953f	214.176	214.792	/
words@dir1953f	@dir1953f	214.792	215.322	скажем
words@dir1953f	@dir1953f	215.322	215.853	/
words@dir1953f	@dir1953f	215.853	217.423	эээ
words@dir1953f	@dir1953f	217.423	218.161	сериал
words@dir1953f	@dir1953f	218.161	218.353	по
words@dir1953f	@dir1953f	218.353	218.553	моему
words@dir1953f	@dir1953f	218.553	218.784	роману
words@dir1953f	@dir1953f	218.784	219.23	на
words@dir1953f	@dir1953f	219.23	219.799	солнечной
words@dir1953f	@dir1953f	219.799	220.415	стороне
words@dir1953f	@dir1953f	220.415	220.853	улицы
words@dir1953f	@dir1953f	220.853	221.022	я
words@dir1953f	@dir1953f	221.022	221.192	/
words@dir1953f	@dir1953f	221.192	221.815	сколько
words@dir1953f	@dir1953f	221.815	222.007	я
words@dir1953f	@dir1953f	222.007	222.276	просмотрела
words@dir1953f	@dir1953f	222.276	222.546	/
words@dir1953f	@dir1953f	222.546	223.013	минут
words@dir1953f	@dir1953f	223.013	223.481	двадцать
words@dir1953f	@dir1953f	223.481	223.93	первой
words@dir1953f	@dir1953f	223.93	224.353	серии
words@dir1953f	@dir1953f	224.353	225.761	потом
words@dir1953f	@dir1953f	225.761	226.107	пришла
words@dir1953f	@dir1953f	226.107	226.238	в
